target,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,NumberOfTime30-59DaysPastDueNotWorse_is_anomaly,NumberOfTime60-89DaysPastDueNotWorse_is_anomaly,NumberOfTimes90DaysLate_is_anomaly,MonthlyIncome_is_null,Total_Times_PastDue,utilization_per_line,Income_per_Dependent,log_MonthlyIncome,log_DebtRatio
1,0.405183973,46,0,0.667835346,7700.0,22,0,2,0,1.0,0,0,0,0,0,0.017616694478260867,3850.0,8.94910546953925,0.5115265856348072
1,0.055549313,65,0,2177.0,6166.0,6,0,1,0,1.0,0,0,0,1,0,0.007935616142857144,3083.0,8.726967774991493,7.686162303492906
1,0.676195456,55,0,0.436665827,3970.0,10,1,1,0,0.0,0,0,0,0,1,0.06147231418181818,3970.0,8.286773231131251,0.36232503099261953
1,0.184986787,55,4,3144.0,6325.0,11,0,1,0,0.0,0,0,0,1,4,0.015415565583333334,6325.0,8.752423403865594,8.05356916913454
0,0.085338293,51,0,0.477503628,6200.0,11,0,1,0,0.0,0,0,0,0,0,0.007111524416666667,6200.0,8.732465848349879,0.3903539257942555
0,0.0,25,0,0.152896812,2916.0,3,0,0,1,0.0,0,0,0,0,1,0.0,2916.0,7.978310969867722,0.1422777420521497
0,0.786485406,44,0,0.291709578,3883.0,7,2,0,2,1.0,0,0,0,0,4,0.09831067575,1941.5,8.264620829411216,0.2559665952627923
1,0.0112096,86,0,13.0,4968.0,3,0,0,0,0.0,0,0,0,1,0,0.0028024,4968.0,8.51097389160232,2.6390573296152584
1,0.03833451,56,0,0.438912218,5000.0,7,0,2,0,0.0,0,0,0,0,0,0.00479181375,5000.0,8.517393171418904,0.3638874239597468
1,0.714980139,55,0,0.47090194,15000.0,12,0,2,0,3.0,0,0,0,0,0,0.05499847223076923,3750.0,9.61587214452889,0.3858757772626793
1,0.043032042,64,0,0.332016389,6833.0,14,0,2,0,0.0,0,0,0,0,0,0.0028688028,6833.0,8.829665432675236,0.2866938760965572
1,1.095083357,53,5,0.536703799,3500.0,7,1,1,2,0.0,0,0,0,0,8,0.136885419625,3500.0,8.160803920954665,0.4296397322567406
1,0.0,49,0,2932.0,6325.0,11,0,1,0,0.0,0,0,0,1,0,0.0,6325.0,8.752423403865594,7.983781068977451
1,0.9999999,55,0,0.156259612,3250.0,5,0,0,0,4.0,0,0,0,0,0,0.16666665,650.0,8.086717920303906,0.14519032289102551
1,0.101430135,80,1,0.016196761,5000.0,9,0,0,0,0.0,0,0,0,0,1,0.0101430135,5000.0,8.517393171418904,0.01606699280772282
0,0.025892469,38,0,74.5,1.0,13,0,0,0,2.0,0,0,0,0,0,0.0018494620714285715,0.3333333333333333,0.6931471805599453,4.324132656254979
1,0.762158561,44,4,0.224465502,21000.0,5,0,1,0,3.0,0,0,0,0,4,0.12702642683333334,5250.0,9.952325334619427,0.2025044238813247
1,0.231692268,40,0,0.119660709,3300.0,7,0,0,0,0.0,0,0,0,0,0,0.0289615335,3300.0,8.101980731853192,0.11302570101904194
1,0.114869499,35,0,103.0,4000.0,6,0,0,0,0.0,0,0,0,1,0,0.01640992842857143,4000.0,8.294299608857235,4.6443908991413725
1,0.035489848,69,0,0.308438695,3400.0,9,0,1,0,0.0,0,0,0,0,0,0.0035489847999999997,3400.0,8.131824785007195,0.2688345905339893
1,0.045423864,64,0,0.181311286,5200.0,4,0,1,0,0.0,0,0,0,0,0,0.0090847728,5200.0,8.556606193773073,0.16662508080801636
1,0.311954668,61,0,0.269281443,9866.0,12,0,2,0,2.0,0,0,0,0,0,0.02399651292307692,3288.6666666666665,9.196951134857168,0.23845094743590386
1,0.078738916,46,0,0.166215372,4800.0,6,0,1,0,4.0,0,0,0,0,0,0.011248416571428572,960.0,8.476579508530941,0.15376378099155535
1,0.137609462,49,0,0.429533892,7272.0,11,0,2,0,0.0,0,0,0,0,0,0.011467455166666666,7272.0,8.89192414015454,0.35734844148833284
1,0.030173038,64,0,0.17386957,9000.0,8,0,1,0,0.0,0,0,0,0,0,0.0033525597777777777,9000.0,9.105090961257085,0.1603056164264793
1,0.021978375,40,0,0.443755624,10000.0,12,0,5,0,2.0,0,0,0,0,0,0.0016906442307692308,3333.3333333333335,9.210440366976517,0.36724779069163493
1,0.443696851,27,0,0.024340075,5833.0,4,0,0,0,0.0,0,0,0,0,0,0.0887393702,5833.0,8.671458150427666,0.024048575975013278
1,0.007506793,60,0,1253.0,6166.0,8,0,1,0,1.0,0,0,0,1,0,0.0008340881111111112,3083.0,8.726967774991493,7.134093721192866
1,0.046640328,92,1,0.034326669,2650.0,13,0,0,0,0.0,0,0,0,0,1,0.003331452,2650.0,7.8826922062890254,0.03375065365781475
1,0.292365949,50,0,0.420180551,8750.0,8,0,2,0,0.0,0,0,0,0,0,0.03248510544444445,8750.0,9.076923258535832,0.35078401212202165
1,0.20808276,64,0,2826.0,6166.0,14,0,2,0,0.0,0,0,0,1,0,0.013872184000000001,6166.0,8.726967774991493,7.946971357693591
1,0.9999999,66,1,0.358101135,1937.0,4,1,0,0,0.0,0,0,0,0,2,0.19999998000000002,1937.0,7.569411792450712,0.3060874998539188
1,0.013500824,53,0,0.183464028,19000.0,8,0,1,0,2.0,0,0,0,0,0,0.0015000915555555556,6333.333333333333,9.852246888342531,0.16844575491766564
1,0.9999999,62,0,0.04965839,6000.0,1,0,0,0,0.0,0,0,0,0,0,0.49999995,6000.0,8.699681400989514,0.04846476837682003
0,0.655316473,63,0,5223.0,6166.0,19,0,2,0,0.0,0,0,0,1,0,0.03276582365,6166.0,8.726967774991493,8.561018670956267
1,0.9999999,50,2,1208.0,6325.0,4,0,1,0,0.0,0,0,0,1,2,0.19999998000000002,6325.0,8.752423403865594,7.097548850614793
1,0.028113957,61,0,0.031349387,2200.0,12,0,0,0,0.0,0,0,0,0,0,0.002162612076923077,2200.0,7.696667081526462,0.030868029295682727
1,0.222696207,42,0,800.0,1.0,3,0,1,0,2.0,0,0,0,0,0,0.05567405175,0.3333333333333333,0.6931471805599453,6.68586094706836
1,0.593985244,63,0,0.332698534,5250.0,4,0,2,0,0.0,0,0,0,0,0,0.1187970488,5250.0,8.566173813637858,0.2872058595804285
1,0.017508178,73,1,0.135589153,4166.0,12,0,1,0,0.0,0,0,0,0,1,0.001346782923076923,4166.0,8.334951631422454,0.12715159379226518
1,0.611865678,72,0,0.04578345,7600.0,3,0,1,0,0.0,0,0,0,0,0,0.1529664195,7600.0,8.936035096566041,0.04476631744108906
1,0.333060631,52,3,0.700153374,5215.0,15,0,2,1,0.0,0,0,0,0,4,0.0208162894375,5215.0,8.559486103606488,0.530718466992591
1,0.009025178,45,0,0.376836435,8167.0,4,0,1,0,2.0,0,0,0,0,0,0.0018050356,2722.3333333333335,9.007979359844501,0.3197884291036797
1,0.260271523,44,0,0.296854804,6962.0,11,0,1,0,0.0,0,0,0,0,0,0.021689293583333335,6962.0,8.848365694942547,0.2599419514963914
1,0.455950788,63,1,0.701766078,6001.0,19,0,2,0,0.0,0,0,0,0,1,0.0227975394,6001.0,8.699848026000312,0.53166658122255
1,0.080288098,37,0,0.322446259,6000.0,7,0,1,0,0.0,0,0,0,0,0,0.01003601225,6000.0,8.699681400989514,0.279483248007832
0,1.3662693040650091,38,0,0.153500141,3556.0,5,0,0,0,2.0,0,0,0,0,0,0.32558139533333336,1185.3333333333333,8.176672771948455,0.14280092086833485
1,0.181557324,36,0,0.56071964,2000.0,7,0,1,0,1.0,0,0,0,0,0,0.0226946655,1000.0,7.601402334583733,0.44514702258407135
1,0.147123525,41,0,0.436025621,6400.0,5,0,1,0,2.0,0,0,0,0,0,0.0245205875,2133.3333333333335,8.764209507142004,0.3618793123888728
1,0.025601772,63,1,0.262773723,10000.0,8,0,1,0,0.0,0,0,0,0,1,0.0028446413333333333,10000.0,9.210440366976517,0.23331066896445174
1,0.0,76,0,0.002465931,7704.0,3,0,0,0,0.0,0,0,0,0,0,0.0,7704.0,8.949624747754216,0.0024628955812163824
1,0.196372799,43,0,0.537485582,2600.0,10,0,1,0,0.0,0,0,0,0,0,0.017852072636363635,2600.0,7.8636512654486515,0.4301483430935906
1,0.083945242,64,0,0.588073078,2900.0,6,0,1,0,0.0,0,0,0,0,0,0.01199217742857143,2900.0,7.972810784121404,0.4625213806577949
1,0.034833091,67,0,0.460246187,12916.0,9,0,2,0,0.0,0,0,0,0,0,0.0034833090999999996,12916.0,9.466299552232016,0.3786050427381596
1,0.787522133,52,0,0.353860086,4416.0,12,0,0,0,1.0,0,0,0,0,0,0.060578625615384615,2208.0,8.393216011596527,0.30295983532507403
1,0.0,66,0,3730.0,4968.0,8,0,1,0,0.0,0,0,0,1,0,0.0,4968.0,8.51097389160232,8.224431573221159
1,0.125429152,55,0,0.476704659,5000.0,3,0,2,0,0.0,0,0,0,0,0,0.031357288,5000.0,8.517393171418904,0.3898130235004018
1,0.06037487,42,0,0.578676723,5833.0,17,0,2,0,2.0,0,0,0,0,0,0.003354159444444444,1944.3333333333333,8.671458150427666,0.45658697903688666
1,0.9999999,28,0,0.0,4000.0,0,0,0,0,0.0,0,0,0,1,0,0.9999999,4000.0,8.294299608857235,0.0
1,0.295928252,47,0,0.283765445,14000.0,6,0,2,0,1.0,0,0,0,0,0,0.04227546457142857,7000.0,9.546884034617925,0.24979751334697184
0,0.973339258,61,1,0.209961825,5500.0,11,0,0,1,1.0,0,0,0,0,2,0.08111160483333334,2750.0,8.612685172875459,0.19058880952417417
1,0.002856735,73,0,0.000285687,10500.0,10,0,0,0,0.0,0,0,0,0,0,0.00025970318181818184,10500.0,9.259225769705994,0.00028564619923966174
1,0.877564897,58,0,2825.0,6166.0,10,0,2,0,0.0,0,0,0,1,0,0.07977862699999999,6166.0,8.726967774991493,7.946617563244473
1,0.9999999,68,0,0.040493251,6000.0,0,0,0,0,0.0,0,0,0,0,0,0.9999999,6000.0,8.699681400989514,0.03969488052585468
1,0.053431552,41,0,0.20364404,9000.0,3,0,1,0,0.0,0,0,0,0,0,0.013357888,9000.0,9.105090961257085,0.18535365533365905
1,0.732660667,44,2,0.14041952,9200.0,15,0,1,0,0.0,0,0,0,0,2,0.0457912916875,9200.0,9.127067452782361,0.13139619471101152
1,0.084220458,42,0,0.458551158,6694.0,26,0,2,0,4.0,0,0,0,0,0,0.003119276222222222,1338.8,8.809116258125274,0.37744358547326884
1,0.114561798,40,0,0.359964004,10000.0,20,0,2,0,2.0,0,0,0,0,0,0.0054553237142857145,3333.3333333333335,9.210440366976517,0.3074582317506275
1,0.012151003,78,0,0.008886914,4500.0,12,0,0,0,0.0,0,0,0,0,0,0.0009346925384615385,4500.0,8.412054873292933,0.008847657786079875
1,0.081310737,81,0,0.165566887,3333.0,4,0,0,0,0.0,0,0,0,0,0,0.0162621474,3333.0,8.111928063310739,0.15320756695037227
1,0.09811305,49,0,0.257017809,6625.0,9,0,2,0,0.0,0,0,0,0,0,0.009811305,6625.0,8.798756582859841,0.22874209736773127
0,1.048210842,58,7,0.151956584,3500.0,12,0,0,0,0.0,0,0,0,0,7,0.08063160323076923,3500.0,8.160803920954665,0.14146187406350783
1,0.011883886,54,0,0.092913547,9750.0,8,0,1,0,2.0,0,0,0,0,0,0.0013204317777777777,3250.0,9.18512512283512,0.08884710908528354
1,0.75264947,33,1,0.058322869,7166.0,6,0,0,0,0.0,0,0,0,0,1,0.10752135285714286,7166.0,8.877242435993919,0.05668545606860793
1,0.112321289,53,0,0.266909775,8500.0,9,0,1,0,5.0,0,0,0,0,0,0.0112321289,1416.6666666666667,9.04793908261736,0.23658068728005777
1,0.0,23,0,0.0,1725.0,1,0,0,0,0.0,0,0,0,0,0,0.0,1725.0,7.453561871643373,0.0
1,0.634327056,49,1,0.123125125,15000.0,7,0,0,0,1.0,0,0,0,0,1,0.079290882,7500.0,9.61587214452889,0.11611508985228569
1,0.15576324,44,0,0.278077082,4825.0,4,0,1,0,2.0,0,0,0,0,0,0.031152647999999998,1608.3333333333333,8.481773246184977,0.2453566686904841
1,0.0,63,0,0.007988922,9387.0,9,0,0,0,0.0,0,0,0,0,0,0.0,9387.0,9.147187556970914,0.00795717950942043
1,0.090614887,42,0,86.0,6000.0,5,0,0,0,0.0,0,0,0,1,0,0.015102481166666668,6000.0,8.699681400989514,4.465908118654584
1,0.034645112,65,0,0.125189985,12500.0,4,0,1,0,1.0,0,0,0,0,0,0.0069290224,6250.0,9.433563920090563,0.11795189695406756
1,0.027446383,54,0,1612.0,6325.0,6,0,1,0,0.0,0,0,0,1,0,0.003920911857142858,6325.0,8.752423403865594,7.385851078125209
1,0.412398622,28,0,0.037259615,4991.0,5,0,0,0,0.0,0,0,0,0,0,0.06873310366666667,4991.0,8.515591910049263,0.03658224989141982
1,0.024670782,78,0,392.0,4968.0,6,0,1,0,0.0,0,0,0,1,0,0.003524397428571428,4968.0,8.51097389160232,5.973809611869261
1,0.046710961,66,0,1.117952819,2500.0,12,0,1,0,0.0,0,0,0,0,0,0.0035931508461538465,2500.0,7.824445930877619,0.7504499707271305
1,0.976531824,32,0,0.264078812,6800.0,6,0,0,0,2.0,0,0,0,0,0,0.1395045462857143,2266.6666666666665,8.824824939175638,0.23434364504672908
1,0.007982621,43,1,0.009691169,31250.0,11,0,1,0,1.0,0,0,0,0,1,0.0006652184166666667,104166.5,12.246897840045309,0.009644510827664
1,0.267541336,59,0,0.637607437,5700.0,13,0,2,0,1.0,0,0,0,0,0,0.01911009542857143,2850.0,8.648396877031582,0.49323629675668235
1,0.019779326,76,0,0.267149259,2900.0,9,0,0,0,0.0,0,0,0,0,0,0.0019779326,2900.0,7.972810784121404,0.23676969945183413
1,0.010402205,68,0,0.094140517,3600.0,6,0,1,0,0.0,0,0,0,0,0,0.0014860292857142856,3600.0,8.188966863648876,0.08996913907889108
1,0.9999999,61,0,0.529548989,1285.0,3,0,1,0,0.0,0,0,0,0,0,0.249999975,1285.0,7.1592919047975645,0.4249729135172697
1,0.029816467,68,0,0.175139978,4464.0,12,0,1,0,1.0,0,0,0,0,0,0.0022935743846153847,2232.0,8.4040244933106,0.16138727071344797
1,0.181713732,57,0,0.130453416,11666.0,17,0,1,0,1.0,0,0,0,0,0,0.010095207333333333,5833.0,9.364519622823858,0.12261880534109824
1,0.051368557,68,0,0.445277361,4668.0,10,0,1,0,2.0,0,0,0,0,0,0.004669868818181818,1556.0,8.448700194970938,0.3683012484739675
1,0.29264536,57,0,0.205927884,26484.0,11,0,2,0,3.0,0,0,0,0,0,0.024387113333333335,6621.0,10.184333813978627,0.18724929883876598
0,0.220823719,46,1,0.637749121,1705.0,5,0,0,0,0.0,0,0,0,0,1,0.03680395316666667,1705.0,7.441906728051625,0.4933228119177523
1,0.008099838,69,0,0.389895596,8332.0,3,0,1,0,0.0,0,0,0,0,0,0.0020249595,8332.0,9.027978814382207,0.32922863353027676
1,0.0,44,0,0.326383681,6666.0,4,0,2,0,1.0,0,0,0,0,0,0.0,3333.0,8.80492526261806,0.2824562020964289
1,0.006099797,28,0,0.139429485,3750.0,8,0,0,0,0.0,0,0,0,0,0,0.0006777552222222222,3750.0,8.229777750081887,0.1305276853842435
1,0.909538698,53,1,0.595653913,7500.0,16,0,1,0,1.0,0,0,0,0,1,0.05350227635294118,3750.0,8.922791623969637,0.46728362902178916
1,0.941072508,40,0,0.178184282,8855.0,9,0,1,0,0.0,0,0,0,0,0,0.0941072508,8855.0,9.088850474388472,0.16397450932727523
1,0.991667222,36,1,0.554878049,5411.0,10,0,2,0,1.0,0,0,0,0,1,0.09015156563636363,2705.5,8.59637398929068,0.4413971174754042
1,0.691488418,42,0,0.272721679,16250.0,11,0,1,0,1.0,0,0,0,0,0,0.05762403483333334,8125.0,9.69590972432601,0.24115766173580114
1,0.112855258,64,0,0.307576329,2652.0,6,0,1,0,0.0,0,0,0,0,0,0.016122179714285714,2652.0,7.88344635413774,0.26817529307328997
1,0.260971034,57,0,5439.0,6166.0,16,0,3,0,0.0,0,0,0,1,0,0.015351237294117647,6166.0,8.726967774991493,8.601534339849989
1,0.048244493,62,0,0.262879153,16615.0,11,0,1,0,1.0,0,0,0,0,0,0.004020374416666667,8307.5,9.718121365555948,0.233394156288512
1,0.9999999,47,0,0.092163472,9493.0,2,2,0,1,0.0,0,0,0,0,3,0.3333333,9493.0,9.158415299111264,0.0881605657525409
1,0.9999999,62,0,0.0,5480.0,3,0,0,0,0.0,0,0,0,0,0,0.249999975,5480.0,8.609042845046117,0.0
1,0.074256375,49,0,0.347930414,5000.0,11,0,2,0,3.0,0,0,0,0,0,0.00618803125,1250.0,8.517393171418904,0.2985703894959504
1,0.144878408,66,0,0.28446242,8900.0,9,0,1,0,0.0,0,0,0,0,0,0.014487840799999999,8900.0,9.093918908958932,0.25034028061977415
1,0.191001932,54,0,0.705627706,5081.0,10,0,2,0,2.0,0,0,0,0,0,0.017363812000000003,1693.6666666666667,8.53346016388011,0.5339331989944144
1,0.219382879,56,1,942.0,6325.0,9,0,1,0,1.0,0,0,0,1,1,0.0219382879,3162.5,8.752423403865594,6.849066282633458
1,0.679813777,83,0,0.689589756,4216.0,6,0,2,0,0.0,0,0,0,0,0,0.09711625385714286,4216.0,8.34687925374656,0.5244857515379405
1,1.3662693040650091,45,0,0.339332853,8333.0,7,0,2,0,2.0,0,0,0,0,0,292.5,2777.6666666666665,9.0280988119824,0.29217161908843126
1,0.371875401,29,0,0.53628857,2300.0,9,0,1,0,3.0,0,0,0,0,0,0.0371875401,575.0,7.741099090035366,0.4293694881736665
1,0.025856408,67,0,0.083799311,13054.0,13,0,1,0,0.0,0,0,0,0,0,0.0018468862857142858,13054.0,9.47692648113323,0.08047274842352597
1,0.547887778,29,1,0.24651504,2725.0,5,0,0,1,0.0,0,0,0,0,2,0.09131462966666666,2725.0,7.9105906122564775,0.22035168969288027
1,0.271668778,46,1,0.282830201,15800.0,14,0,2,0,4.0,0,0,0,0,1,0.018111251866666667,3160.0,9.6678285081515,0.24906873159059997
1,0.085152475,25,0,1005.0,0.0,5,0,0,0,0.0,0,0,0,0,0,0.014192079166666668,0.0,0.0,6.913737350659685
1,0.897203427,68,0,0.787803049,4000.0,8,0,2,0,0.0,0,0,0,0,0,0.09968926966666666,4000.0,8.294299608857235,0.5809875191181976
1,0.25889775,33,0,0.537441339,4900.0,3,0,1,0,1.0,0,0,0,0,0,0.0647244375,2450.0,8.497194544909547,0.4301195664747378
1,0.0,55,1,0.03988553,5590.0,8,0,0,0,0.0,0,0,0,0,1,0.0,5590.0,8.628913441026645,0.03911063978773836
1,0.035940506,46,0,0.271186441,6666.0,10,0,1,0,3.0,0,0,0,0,0,0.003267318727272727,1666.5,8.80492526261806,0.23995066988392433
1,0.9999999,66,0,0.046633911,11600.0,2,0,0,0,1.0,0,0,0,0,0,0.3333333,5800.0,9.358846580275406,0.04557921553941666
1,0.465238835,66,0,0.391427671,3172.0,8,1,1,0,0.0,0,0,0,0,1,0.05169320388888889,3172.0,8.062432791583195,0.33033032147366437
1,0.865423051,48,0,0.075848303,500.0,1,0,0,0,0.0,0,0,0,0,0,0.4327115255,500.0,6.2166061010848646,0.0731094694586407
1,0.696411671,52,0,0.408871921,11000.0,11,0,1,0,4.0,0,0,0,0,0,0.05803430591666667,2200.0,9.305741456739435,0.3427893281460789
1,0.544497658,32,1,0.166766647,6667.0,5,1,0,0,0.0,0,0,0,0,2,0.09074960966666668,6667.0,8.805075243870684,0.15423637358401487
1,0.081238383,51,0,0.066830086,7750.0,14,0,0,0,2.0,0,0,0,0,0,0.0054158921999999995,2583.3333333333335,8.955577146281511,0.06469171502778795
1,0.948762809,27,0,0.144948404,4166.0,5,0,0,0,0.0,0,0,0,0,0,0.15812713483333332,4166.0,8.334951631422454,0.13535957398214654
1,0.0,32,2,0.463610776,7460.0,10,0,1,1,0.0,0,0,0,0,3,0.0,7460.0,8.917444732471514,0.38090651680320586
1,0.016598893,30,0,0.136575616,1500.0,5,0,0,0,0.0,0,0,0,0,0,0.002766482166666667,1500.0,7.313886831633462,0.12801989619307455
1,0.063329564,37,0,0.329935275,6179.0,6,0,1,0,3.0,0,0,0,0,0,0.009047080571428572,1544.75,8.729073550451737,0.2851302756359289
1,0.093638481,49,0,0.042836573,8333.0,10,0,0,0,1.0,0,0,0,0,0,0.008512589181818181,4166.5,9.0280988119824,0.04194447438395328
1,0.0,37,0,0.184027338,7900.0,5,0,1,0,5.0,0,0,0,0,0,0.0,1316.6666666666667,8.974744612722734,0.16892162572228195
1,0.730271957,36,1,0.632794037,5500.0,10,0,2,0,0.0,0,0,0,0,1,0.06638835972727274,5500.0,8.612685172875459,0.4902926804980102
1,0.426371142,62,1,0.406053995,3666.0,15,0,1,0,0.0,0,0,0,0,1,0.026648196375,3666.0,8.207129168071326,0.3407871959227792
1,0.948978489,57,0,0.043744532,8000.0,3,0,0,0,1.0,0,0,0,0,0,0.23724462225,4000.0,8.987321812850125,0.0428147583668104
1,0.0,59,0,0.0,4200.0,7,0,0,0,1.0,0,0,0,0,0,0.0,2100.0,8.343077871169383,0.0
1,1.00264667,38,2,0.472542946,3550.0,8,1,0,1,4.0,0,0,0,0,4,0.11140518555555556,710.0,8.174984532943087,0.3869908014833292
1,0.0164781,92,0,10.0,4968.0,3,0,0,0,0.0,0,0,0,1,0,0.004119525,4968.0,8.51097389160232,2.3978952727983707
1,0.042606843,58,0,3976.0,6166.0,13,0,3,0,0.0,0,0,0,1,0,0.0030433459285714283,6166.0,8.726967774991493,8.28828304520769
1,0.022890604,37,0,0.288477299,6100.0,16,0,1,0,0.0,0,0,0,0,0,0.0013465061176470587,6100.0,8.716207971151853,0.25346113279442917
1,0.283821988,63,0,0.750200803,1244.0,9,0,0,0,0.0,0,0,0,0,0,0.0283821988,1244.0,7.126890808898808,0.5597305259241965
1,0.319779462,32,0,1.247340213,12500.0,12,0,8,0,0.0,0,0,0,0,0,0.024598420153846154,12500.0,9.433563920090563,0.8097473893968606
1,0.155240525,52,0,0.483518065,6946.0,15,0,2,0,1.0,0,0,0,0,0,0.0097025328125,3473.0,8.846065190692881,0.3944163379580482
1,0.013115183,43,0,4211.0,0.0,21,0,2,0,2.0,0,0,0,0,0,0.0005961446818181818,0.0,0.0,8.345692873253865
1,0.067259209,29,1,0.168340507,2090.0,3,0,0,0,0.0,0,0,0,0,1,0.01681480225,2090.0,7.645397699428633,0.15558437188518548
1,0.284236153,45,1,0.318890815,7500.0,9,0,1,0,2.0,0,0,0,0,1,0.0284236153,2500.0,8.922791623969637,0.27679109168867166
1,0.727560021,38,0,0.712458746,2423.0,6,0,1,0,1.0,0,0,0,0,0,0.10393714585714285,1211.5,7.793174347189205,0.5379302009370691
1,0.687779097,62,0,0.249471161,7090.0,15,0,0,0,0.0,0,0,0,0,0,0.0429861935625,7090.0,8.866581653303996,0.22272039059433987
1,0.9999999,29,0,0.0,4000.0,0,0,0,0,0.0,0,0,0,1,0,0.9999999,4000.0,8.294299608857235,0.0
1,0.033708851,41,0,0.408706353,6500.0,9,0,1,0,2.0,0,0,0,0,0,0.0033708850999999997,2166.6666666666665,8.77971129020447,0.34267180310571466
1,0.0,29,0,0.193935355,3000.0,7,0,0,0,0.0,0,0,0,0,0,0.0,3000.0,8.006700845440367,0.17725487196366568
0,0.03719769,47,0,0.03975841,25000.0,11,0,1,0,3.0,0,0,0,0,0,0.0030998074999999997,6250.0,10.12667110305036,0.03898838809098077
1,0.0,55,1,0.388320836,4400.0,4,0,2,0,1.0,0,0,0,0,1,0.0,2200.0,8.38958706681109,0.3280949852295087
1,0.053589282,87,0,0.001534331,5213.0,4,0,0,0,0.0,0,0,0,0,0,0.0107178564,5213.0,8.559102594493448,0.001533155116833551
1,0.100773109,41,0,0.199761673,9230.0,7,0,1,0,0.0,0,0,0,0,0,0.012596638625,9230.0,9.130322663990151,0.1821229312358711
1,0.0,61,0,1.394967177,913.0,11,0,2,0,0.0,0,0,0,0,0,0.0,913.0,6.81783057145415,0.8733695259672968
1,0.399946674,28,0,0.189702574,4000.0,6,0,0,0,1.0,0,0,0,0,0,0.05713523914285714,2000.0,8.294299608857235,0.17370333806865085
1,0.052653171,43,0,0.572292191,1984.0,9,0,0,0,4.0,0,0,0,0,0,0.0052653171,396.8,7.59337419312129,0.45253454887233385
1,0.072318616,71,0,0.426412462,4300.0,8,0,2,0,1.0,0,0,0,0,0,0.008035401777777777,2150.0,8.366602832783736,0.35516252420838224
1,0.203959597,46,0,0.072914726,16100.0,6,0,1,0,2.0,0,0,0,0,0,0.029137085285714286,5366.666666666667,9.686636660844938,0.07037898798346466
1,0.9999999,30,0,0.090341011,5600.0,1,0,0,0,0.0,0,0,0,0,0,0.49999995,5600.0,8.630700432209832,0.08649050144084461
0,0.880370887,43,0,0.461323764,7523.0,6,0,1,0,1.0,0,0,0,0,0,0.12576726957142856,3761.5,8.925853190420922,0.3793427125984999
1,0.429246267,59,0,0.381254316,15928.0,17,0,1,0,1.0,0,0,0,0,0,0.023847014833333333,7964.0,9.675896626294639,0.32299201098492636
1,0.0,47,0,773.0,6000.0,2,0,1,0,1.0,0,0,0,1,0,0.0,3000.0,8.699681400989514,6.651571873589727
1,0.049529205,61,0,542.0,6166.0,15,0,0,0,0.0,0,0,0,1,0,0.0030955753125,6166.0,8.726967774991493,6.297109319933935
1,0.360907571,72,0,0.356679286,3697.0,6,0,1,0,0.0,0,0,0,0,0,0.05155822442857143,3697.0,8.21554741194707,0.3050400124630349
1,0.335737457,50,0,0.45722203,5773.0,9,0,1,0,1.0,0,0,0,0,0,0.033573745700000004,2886.5,8.661120360222881,0.37653190407258225
0,0.635720859,68,1,0.218071277,25000.0,27,0,3,0,0.0,0,0,0,0,1,0.02270431639285714,25000.0,10.12667110305036,0.1972686872799277
1,0.0,58,0,6186.010000000009,6166.0,20,0,5,0,0.0,0,0,0,1,0,0.0,6166.0,8.726967774991493,9.033722518098907
1,0.507972665,69,2,0.193935355,3000.0,10,2,0,2,0.0,0,0,0,0,6,0.04617933318181819,3000.0,8.006700845440367,0.17725487196366568
1,0.245841666,71,0,151.0,4968.0,5,0,0,0,0.0,0,0,0,1,0,0.040973611,4968.0,8.51097389160232,5.0238805208462765
0,0.953343701,48,2,2073.0,6000.0,5,1,2,2,0.0,0,0,0,1,5,0.15889061683333333,6000.0,8.699681400989514,7.637234388789473
1,0.9999999,37,0,0.184625639,4500.0,2,0,0,0,1.0,0,0,0,0,0,0.3333333,2250.0,8.412054873292933,0.1694268082192825
1,0.118853837,50,0,2720.0,6325.0,7,0,1,0,2.0,0,0,0,1,0,0.014856729625,2108.3333333333335,8.752423403865594,7.908754738783246
1,0.630073985,38,0,0.563328034,1886.0,3,0,1,0,0.0,0,0,0,0,0,0.15751849625,1886.0,7.54274354536855,0.4468169040188746
1,0.9999999,35,0,3388.0,4000.0,1,0,1,0,0.0,0,0,0,1,0,0.49999995,4000.0,8.294299608857235,8.128290171607052
1,0.028423247,59,0,0.033982276,14330.0,12,0,1,0,0.0,0,0,0,0,0,0.002186403615384615,14330.0,9.570180302058072,0.033417634740099046
1,0.143427862,67,0,0.119463561,5666.0,9,0,0,0,0.0,0,0,0,0,0,0.014342786199999999,5666.0,8.64241515616962,0.11284960717454133
1,0.186682782,30,0,0.698120752,2500.0,7,0,2,0,2.0,0,0,0,0,0,0.02333534775,833.3333333333334,7.824445930877619,0.5295221996127183
1,0.496388581,56,0,0.170164956,19580.0,12,0,1,0,1.0,0,0,0,0,0,0.038183737,9790.0,9.882314987303326,0.15714472690597397
