loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,target,credit_age_years
20700.0, 36 months,8.9,657.3,A,A5,6,MORTGAGE,62000.0,Verified,debt_consolidation,14.32,0.0,2.0,9.0,0.0,20152.0,40.5,19.0,0,36
25000.0, 60 months,9.76,528.23,B,B3,10,OWN,94000.0,Source Verified,credit_card,18.9,0.0,1.0,8.0,0.0,18058.0,93.6,22.0,0,39
3025.0, 36 months,10.49,98.31,B,B3,10,MORTGAGE,55000.0,Not Verified,debt_consolidation,14.49,0.0,0.0,19.0,0.0,3249.0,16.9,42.0,0,29
10000.0, 36 months,10.99,327.34,B,B4,4,RENT,64000.0,Not Verified,home_improvement,29.12,0.0,0.0,16.0,0.0,7125.0,19.6,19.0,1,15
12800.0, 36 months,10.49,415.98,B,B3,9,OWN,62000.0,Not Verified,debt_consolidation,15.49,0.0,2.0,14.0,2.0,11749.0,27.0,25.0,1,33
9000.0, 36 months,9.99,290.37,B,B3,10,RENT,62000.0,Verified,debt_consolidation,23.38,0.0,0.0,13.0,1.0,7191.0,77.3,45.0,1,27
10000.0, 36 months,5.32,301.15,A,A1,10,MORTGAGE,74000.0,Not Verified,credit_card,13.67,0.0,0.0,13.0,0.0,12574.0,17.3,22.0,0,24
14500.0, 36 months,13.67,493.26,B,B5,10,RENT,42500.0,Source Verified,credit_card,30.27,0.0,0.0,10.0,0.0,15689.0,84.8,29.0,0,23
20000.0, 60 months,15.05,476.33,C,C4,2,RENT,80000.0,Not Verified,debt_consolidation,8.28,0.0,0.0,22.0,0.0,18310.0,42.1,31.0,1,16
23925.0, 60 months,23.13,676.25,F,F1,10,RENT,65000.0,Source Verified,major_purchase,22.9,0.0,0.0,7.0,0.0,2435.0,65.8,17.0,1,22
6075.0, 36 months,17.27,217.41,C,C5,3,RENT,45000.0,Source Verified,debt_consolidation,9.33,1.0,0.0,10.0,0.0,3780.0,56.4,12.0,1,18
20700.0, 36 months,12.69,694.38,C,C2,2,RENT,45000.0,Not Verified,debt_consolidation,3.65,0.0,0.0,7.0,1.0,3017.0,10.7,12.0,0,26
16000.0, 36 months,12.29,533.65,C,C1,3,RENT,108000.0,Not Verified,home_improvement,7.39,0.0,0.0,13.0,0.0,2311.0,5.3,20.0,0,18
15000.0, 36 months,13.49,508.96,C,C2,3,MORTGAGE,65200.0,Source Verified,debt_consolidation,9.14,1.0,0.0,9.0,0.0,12251.0,33.7,11.0,0,15
20000.0, 36 months,12.69,670.9,C,C2,2,MORTGAGE,60000.0,Not Verified,credit_card,16.96,0.0,2.0,12.0,1.0,13341.0,60.6,16.0,1,38
35000.0, 36 months,17.99,1265.16,D,D2,4,MORTGAGE,95000.0,Verified,debt_consolidation,33.16,0.0,0.0,14.0,0.0,40474.875,66.0,33.0,0,24
12000.0, 36 months,18.24,435.28,D,D5,0,RENT,100000.0,Not Verified,debt_consolidation,18.01,0.0,0.0,8.0,0.0,33624.0,85.3,17.0,0,37
14000.0, 60 months,14.46,329.11,C,C4,1,RENT,30000.0,Not Verified,debt_consolidation,25.6,1.0,0.0,10.0,1.0,4468.0,50.8,27.0,1,28
5000.0, 36 months,6.89,154.14,A,A3,10,MORTGAGE,82000.0,Not Verified,credit_card,6.1,0.0,0.0,14.0,0.0,4184.0,11.0,27.0,0,30
24000.0, 60 months,9.99,509.82,B,B3,3,MORTGAGE,156330.0,Verified,debt_consolidation,11.07,0.0,2.0,18.0,0.0,24310.0,29.0,47.0,0,34
20000.0, 36 months,12.69,670.9,C,C2,4,MORTGAGE,150000.0,Verified,debt_consolidation,21.42,0.0,1.0,22.0,0.0,24039.0,77.8,60.0,0,24
12000.0, 60 months,14.99,285.42,C,C5,2,RENT,41000.0,Source Verified,other,19.58,0.0,1.0,6.0,0.0,4840.0,35.1,13.0,0,25
8500.0, 36 months,11.99,282.29,C,C1,10,MORTGAGE,65000.0,Not Verified,debt_consolidation,23.6,0.0,0.0,10.0,0.0,26867.0,77.0,29.0,1,25
11000.0, 36 months,7.62,342.78,A,A3,10,OWN,60000.0,Not Verified,credit_card,6.64,0.0,0.0,15.0,0.0,9684.0,39.9,29.0,0,36
13750.0, 36 months,18.99,503.96,E,E3,10,RENT,39869.0,Verified,debt_consolidation,22.28,1.0,1.0,13.0,0.0,30528.0,46.3,27.0,1,27
14400.0, 60 months,7.89,291.23,A,A5,10,MORTGAGE,80000.0,Not Verified,credit_card,11.24,1.0,2.0,8.0,1.0,5622.0,19.7,16.0,0,44
6000.0, 36 months,15.61,209.79,D,D1,2,RENT,40000.0,Source Verified,vacation,16.68,0.0,1.0,10.0,0.0,4494.0,40.5,37.0,0,31
19800.0, 60 months,20.49,530.0,E,E1,10,MORTGAGE,75459.0,Verified,debt_consolidation,29.31,0.0,1.0,18.0,0.0,15946.0,76.7,26.0,1,37
13500.0, 36 months,9.93,435.17,B,B2,10,MORTGAGE,140000.0,Not Verified,debt_consolidation,13.79,0.0,1.0,13.0,0.0,15750.0,51.0,34.0,0,24
35000.0, 60 months,17.57,880.61,D,D4,4,MORTGAGE,90000.0,Source Verified,debt_consolidation,26.59,0.0,0.0,15.0,0.0,27102.0,66.8,18.0,0,47
18500.0, 36 months,7.39,574.54,A,A4,3,MORTGAGE,130000.0,Not Verified,credit_card,27.23,0.0,1.0,20.0,0.0,23325.0,53.4,54.0,0,24
10000.0, 60 months,14.49,235.24,C,C4,10,MORTGAGE,60000.0,Source Verified,debt_consolidation,8.94,0.0,2.0,7.0,0.0,19538.0,73.2,21.0,1,32
6000.0, 36 months,9.76,192.93,B,B1,5,RENT,23200.0,Verified,debt_consolidation,18.57,0.0,1.0,7.0,0.0,10527.0,71.3,8.0,0,21
16000.0, 36 months,7.99,501.31,A,A5,3,MORTGAGE,141000.0,Not Verified,home_improvement,10.98,1.0,1.0,23.0,0.0,40474.875,29.0,47.0,0,27
9975.0, 36 months,13.67,339.33,C,C3,1,RENT,35000.0,Not Verified,debt_consolidation,12.69,0.0,1.0,9.0,0.0,8013.0,50.0,10.0,0,15
10000.0, 60 months,7.35,199.67,A,A4,10,MORTGAGE,156330.0,Verified,credit_card,5.29,0.0,1.0,13.0,0.0,28866.0,30.0,24.0,0,36
24000.0, 60 months,17.57,603.85,D,D4,4,OWN,100000.0,Verified,home_improvement,22.46,0.0,1.0,13.0,0.0,17602.0,49.2,40.0,0,19
15000.0, 36 months,23.88,587.55,E,E2,5,OWN,29000.0,Source Verified,credit_card,31.54,0.0,3.0,7.0,0.0,6522.0,66.6,19.0,0,26
30000.0, 60 months,24.5,871.77,F,F3,10,OWN,95000.0,Source Verified,credit_card,14.62,0.0,1.0,14.0,0.0,32715.0,77.7,16.0,1,35
15000.0, 60 months,16.49,368.69,D,D3,1,OWN,88000.0,Verified,debt_consolidation,10.0,0.0,2.0,9.0,1.0,10841.0,59.9,27.0,0,37
8000.0, 36 months,7.89,250.29,A,A5,2,MORTGAGE,110000.0,Not Verified,credit_card,13.29,0.0,3.0,14.0,0.0,24030.0,51.0,63.0,0,28
15400.0, 60 months,16.59,379.35,D,D1,9,RENT,41236.0,Verified,other,13.94,0.0,0.0,6.0,1.0,7055.0,56.4,9.0,1,19
8150.0, 36 months,9.93,262.71,B,B2,6,MORTGAGE,68000.0,Verified,debt_consolidation,10.68,0.0,0.0,8.0,1.0,5111.0,74.1,20.0,0,31
8000.0, 36 months,6.68,245.85,A,A3,10,RENT,110000.0,Verified,credit_card,19.11,0.0,0.0,13.0,2.0,4256.0,31.5,56.0,1,23
6500.0, 36 months,8.19,204.26,A,A5,3,RENT,52000.0,Source Verified,debt_consolidation,16.07,0.0,0.0,8.0,0.0,13198.0,49.6,15.0,0,27
15000.0, 36 months,9.17,478.19,B,B1,7,RENT,156330.0,Source Verified,debt_consolidation,5.77,1.0,0.0,12.0,0.0,10036.0,60.8,15.0,1,23
3000.0, 36 months,13.59,101.94,C,C2,6,MORTGAGE,70000.0,Not Verified,debt_consolidation,6.67,1.0,0.0,7.0,0.0,1312.0,38.6,9.0,0,22
17800.0, 36 months,24.99,707.64,F,F4,10,OWN,55693.0,Verified,house,4.31,1.0,1.0,15.0,0.0,6836.0,28.4,20.0,0,32
14000.0, 60 months,17.14,349.0,D,D4,0,RENT,40000.0,Source Verified,debt_consolidation,17.22,0.0,1.0,15.0,0.0,4909.0,69.1,27.0,1,19
14000.0, 60 months,29.49,448.58,F,F2,10,MORTGAGE,145000.0,Source Verified,debt_consolidation,12.25,0.0,0.0,14.0,0.0,40474.875,89.7,27.0,1,31
15350.0, 36 months,18.54,559.11,E,E1,2,RENT,42900.0,Verified,debt_consolidation,32.67,0.0,0.0,14.0,0.0,20563.0,94.8,21.0,1,26
9500.0, 36 months,18.99,348.19,D,D3,5,MORTGAGE,64000.0,Verified,home_improvement,11.85,1.0,1.0,9.0,0.0,3745.0,48.0,18.0,0,25
12000.0, 60 months,24.49,348.64,E,E3,2,RENT,48000.0,Source Verified,debt_consolidation,2.93,0.0,1.0,13.0,0.0,1619.0,11.8,16.0,1,19
3500.0, 36 months,12.74,117.5,C,C1,0,MORTGAGE,40440.0,Verified,debt_consolidation,32.05,2.0,0.0,5.0,1.0,2338.0,68.8,7.0,1,16
12000.0, 60 months,14.49,282.28,C,C4,10,MORTGAGE,32000.0,Source Verified,other,11.18,0.0,0.0,9.0,3.0,11161.0,32.7,12.0,1,25
4000.0, 36 months,16.29,141.21,D,D1,5,RENT,156330.0,Source Verified,other,4.14,0.0,1.0,29.0,0.0,40302.0,53.5,38.0,1,33
24800.0, 36 months,7.89,775.89,A,A5,6,MORTGAGE,64000.0,Source Verified,credit_card,39.79,0.0,0.0,21.0,0.0,40474.875,74.6,31.0,0,39
17000.0, 60 months,16.55,418.4,D,D2,10,MORTGAGE,88000.0,Verified,debt_consolidation,7.27,1.0,0.0,7.0,1.0,4910.0,56.0,12.0,1,32
12000.0, 36 months,13.98,410.02,C,C1,0,RENT,56160.0,Source Verified,credit_card,28.06,0.0,0.0,18.0,1.0,11296.0,81.9,28.0,1,20
18000.0, 36 months,10.16,582.17,B,B1,10,MORTGAGE,105000.0,Not Verified,debt_consolidation,9.85,1.0,0.0,9.0,0.0,16619.0,62.5,18.0,1,28
35000.0, 36 months,18.84,1280.14,E,E2,9,MORTGAGE,93000.0,Verified,credit_card,15.48,0.0,2.0,17.0,0.0,18014.0,46.1,29.0,0,25
33850.0, 36 months,17.99,1223.59,D,D2,10,MORTGAGE,102000.0,Source Verified,debt_consolidation,18.33,1.0,0.0,8.0,1.0,15128.0,92.8,13.0,1,19
16000.0, 36 months,8.18,502.72,B,B1,4,MORTGAGE,70000.0,Not Verified,debt_consolidation,16.87,2.0,0.0,16.0,1.0,5347.0,37.7,32.0,0,30
3600.0, 36 months,15.22,125.19,C,C3,9,MORTGAGE,40000.0,Verified,debt_consolidation,5.82,0.0,1.0,6.0,0.0,1401.0,35.9,10.0,1,22
13200.0, 36 months,16.55,467.67,D,D2,3,RENT,33000.0,Verified,debt_consolidation,33.09,0.0,0.0,14.0,0.0,15959.0,94.4,25.0,1,19
24000.0, 36 months,7.84,750.31,A,A4,3,RENT,100000.0,Not Verified,credit_card,25.15,0.0,0.0,24.0,0.0,33707.0,72.0,45.0,0,16
5000.0, 36 months,12.99,168.45,C,C1,10,RENT,85000.0,Not Verified,debt_consolidation,17.52,0.0,1.0,13.0,0.0,13729.0,53.4,20.0,0,25
9000.0, 36 months,11.67,297.52,B,B4,1,RENT,40000.0,Source Verified,debt_consolidation,31.29,0.0,0.0,7.0,0.0,6636.0,59.8,17.0,0,19
6350.0, 36 months,10.75,207.14,B,B4,10,MORTGAGE,76000.0,Source Verified,debt_consolidation,18.9,0.0,0.0,14.0,0.0,19409.0,83.3,15.0,0,26
24575.0, 36 months,7.9,768.96,A,A4,1,MORTGAGE,62500.0,Verified,credit_card,9.33,0.0,0.0,5.0,0.0,27039.0,51.5,12.0,0,26
35000.0, 60 months,23.43,995.34,F,F1,5,MORTGAGE,103000.0,Verified,debt_consolidation,12.63,0.0,1.0,6.0,0.0,5646.0,97.3,25.0,1,24
15000.0, 60 months,11.99,333.6,B,B5,10,MORTGAGE,129700.0,Verified,debt_consolidation,5.71,0.0,1.0,9.0,0.0,1636.0,16.0,19.0,0,37
8800.0, 36 months,9.17,280.54,B,B2,2,RENT,31555.0,Source Verified,credit_card,20.79,0.0,1.0,20.0,0.0,9158.0,54.8,23.0,0,37
16000.0, 60 months,9.92,339.33,B,B2,5,MORTGAGE,100000.0,Source Verified,small_business,8.08,1.0,1.0,13.0,0.0,9203.0,13.7,39.0,0,28
1700.0, 36 months,13.67,57.83,C,C4,3,RENT,72000.0,Source Verified,debt_consolidation,9.88,0.0,0.0,15.0,1.0,2332.0,49.6,30.0,0,26
15050.0, 60 months,25.49,446.08,E,E4,5,RENT,38000.0,Verified,debt_consolidation,41.06,0.0,1.0,6.0,1.0,7248.0,18.3,16.0,1,27
8000.0, 36 months,14.49,275.33,C,C4,10,RENT,40000.0,Source Verified,other,35.61,2.0,0.0,9.0,0.0,4370.0,72.8,18.0,1,21
26500.0, 36 months,11.99,880.06,C,C1,6,RENT,73000.0,Verified,debt_consolidation,16.31,1.0,0.0,12.0,0.0,20058.0,64.3,27.0,1,26
33525.0, 36 months,11.39,1103.77,B,B3,10,MORTGAGE,156330.0,Not Verified,debt_consolidation,18.22,0.0,0.0,20.0,1.0,27014.0,64.0,48.0,0,28
4950.0, 36 months,16.99,176.46,D,D1,8,MORTGAGE,35308.0,Verified,medical,8.16,0.0,1.0,13.0,0.0,13550.0,56.2,27.0,0,43
25000.0, 60 months,18.99,648.38,D,D4,2,MORTGAGE,77000.0,Not Verified,debt_consolidation,23.05,1.0,1.0,26.0,0.0,12080.0,64.9,44.0,0,23
20000.0, 36 months,10.42,649.3,B,B3,10,MORTGAGE,70000.0,Verified,debt_consolidation,26.02,0.0,0.0,8.0,0.0,6923.0,43.5,22.0,0,32
20000.0, 60 months,20.99,540.96,E,E5,8,MORTGAGE,68000.0,Source Verified,debt_consolidation,24.18,0.0,1.0,13.0,0.0,15718.0,52.4,41.0,0,23
14950.0, 36 months,21.97,570.72,E,E4,0,MORTGAGE,58300.0,Source Verified,debt_consolidation,26.64,0.0,0.0,11.0,0.0,8463.0,58.4,30.0,1,23
8000.0, 36 months,8.67,253.18,B,B1,3,RENT,75000.0,Not Verified,debt_consolidation,5.22,0.0,0.0,6.0,2.0,5036.0,38.7,24.0,0,23
8400.0, 36 months,10.99,274.97,B,B4,8,OWN,41000.0,Not Verified,debt_consolidation,36.24,3.0,0.0,19.0,0.0,6434.0,20.2,31.0,0,26
24000.0, 36 months,7.62,747.88,A,A3,5,MORTGAGE,156330.0,Source Verified,debt_consolidation,10.91,0.0,1.0,16.0,0.0,40474.875,36.3,23.0,0,51
13475.0, 60 months,22.99,379.79,F,F1,6,MORTGAGE,27000.0,Source Verified,debt_consolidation,17.47,0.0,0.0,10.0,0.0,1744.0,6.4,13.0,1,25
29625.0, 36 months,13.33,1002.9,C,C3,8,RENT,64480.0,Verified,debt_consolidation,31.64,0.0,1.0,9.0,0.0,30134.0,80.6,18.0,0,27
11200.0, 60 months,14.46,263.29,C,C4,3,RENT,42300.0,Verified,debt_consolidation,19.6,0.0,0.0,14.0,0.0,7637.0,94.3,20.0,1,18
14300.0, 60 months,21.18,388.32,E,E3,7,MORTGAGE,65000.0,Not Verified,credit_card,28.95,0.0,0.0,9.0,1.0,8189.0,54.6,18.0,1,23
20850.0, 60 months,19.19,543.05,E,E3,10,MORTGAGE,140000.0,Source Verified,debt_consolidation,13.55,0.0,0.0,13.0,0.0,12109.0,29.8,26.0,0,23
20000.0, 36 months,8.18,628.39,B,B1,10,MORTGAGE,125000.0,Not Verified,debt_consolidation,4.89,1.0,0.0,7.0,0.0,10298.0,51.5,15.0,1,27
11000.0, 36 months,16.24,388.04,C,C5,10,MORTGAGE,141441.0,Not Verified,debt_consolidation,15.92,0.0,3.0,24.0,0.0,15634.0,41.5,50.0,0,32
38000.0, 36 months,7.97,1252.91,A,A5,4,RENT,156330.0,Source Verified,debt_consolidation,21.15,0.0,0.0,14.0,0.0,18976.0,48.2,31.0,1,21
20500.0, 36 months,8.67,648.76,B,B1,10,MORTGAGE,70000.0,Source Verified,debt_consolidation,14.26,0.0,0.0,8.0,0.0,22703.0,69.9,19.0,0,26
20000.0, 36 months,7.89,625.72,A,A5,9,RENT,147000.0,Source Verified,credit_card,27.58,0.0,0.0,12.0,0.0,40474.875,69.9,14.0,0,25
15000.0, 36 months,11.47,494.43,B,B5,10,MORTGAGE,80000.0,Not Verified,debt_consolidation,13.52,2.0,0.0,13.0,0.0,11154.0,28.1,22.0,0,26
8000.0, 36 months,12.69,268.36,C,C2,10,RENT,84000.0,Not Verified,debt_consolidation,24.13,14.0,3.0,7.0,1.0,13425.0,65.0,44.0,1,22
10000.0, 60 months,13.59,230.57,C,C2,0,MORTGAGE,50000.0,Not Verified,debt_consolidation,2.81,0.0,1.0,7.0,2.0,2843.0,3.5,16.0,1,26
18500.0, 36 months,6.92,570.55,A,A4,10,MORTGAGE,96000.0,Source Verified,debt_consolidation,13.57,0.0,0.0,5.0,0.0,21471.0,72.1,12.0,0,38
35000.0, 36 months,7.9,1095.16,A,A4,2,RENT,115000.0,Verified,credit_card,4.14,0.0,0.0,7.0,0.0,13162.0,58.8,14.0,0,48
28000.0, 36 months,11.14,918.55,B,B2,10,MORTGAGE,155000.0,Source Verified,credit_card,13.78,0.0,0.0,13.0,0.0,39579.0,66.1,18.0,0,42
19300.0, 60 months,16.99,479.56,D,D3,10,RENT,43000.0,Not Verified,debt_consolidation,22.89,0.0,0.0,18.0,0.0,20425.0,30.5,34.0,1,32
8000.0, 36 months,21.7,304.29,E,E2,10,MORTGAGE,67000.0,Verified,debt_consolidation,12.0,0.0,1.0,8.0,1.0,3186.0,65.0,28.0,0,26
35000.0, 60 months,21.49,956.55,D,D5,10,MORTGAGE,107877.0,Verified,debt_consolidation,30.52,0.0,0.0,15.0,0.0,32202.0,86.6,24.0,0,42
18800.0, 60 months,16.99,467.13,D,D1,9,MORTGAGE,80000.0,Verified,debt_consolidation,28.11,1.0,0.0,10.0,0.0,18899.0,82.9,22.0,0,28
12000.0, 36 months,7.24,371.85,A,A3,10,MORTGAGE,50000.0,Not Verified,debt_consolidation,5.47,0.0,0.0,8.0,0.0,6247.0,24.8,20.0,0,23
12000.0, 36 months,7.91,375.54,A,A5,5,MORTGAGE,85000.0,Source Verified,credit_card,31.46,0.0,0.0,12.0,0.0,24965.0,75.0,26.0,1,19
20000.0, 60 months,20.5,535.46,E,E4,10,RENT,110000.0,Verified,debt_consolidation,16.2,0.0,1.0,9.0,1.0,9448.0,58.3,19.0,1,25
4875.0, 36 months,12.49,163.07,B,B5,1,RENT,70000.0,Source Verified,credit_card,12.26,0.0,1.0,4.0,0.0,5755.0,34.0,15.0,1,27
20000.0, 60 months,13.49,460.1,C,C2,10,MORTGAGE,90000.0,Not Verified,debt_consolidation,19.2,0.0,0.0,9.0,0.0,19405.0,36.1,16.0,0,26
8475.0, 36 months,14.99,293.75,C,C5,8,MORTGAGE,46000.0,Source Verified,debt_consolidation,22.62,0.0,0.0,9.0,0.0,5414.0,38.9,12.0,0,21
34800.0, 36 months,12.69,1167.37,C,C2,8,MORTGAGE,110000.0,Verified,other,25.43,1.0,0.0,12.0,1.0,21240.0,72.5,30.0,1,26
20000.0, 36 months,7.99,626.64,A,A5,10,RENT,105000.0,Source Verified,car,7.83,0.0,0.0,5.0,0.0,13293.0,45.7,12.0,0,30
22000.0, 36 months,22.91,850.59,E,E1,1,MORTGAGE,50000.0,Source Verified,debt_consolidation,17.49,0.0,0.0,10.0,0.0,14455.0,59.2,13.0,1,15
10000.0, 36 months,6.24,305.31,A,A2,0,RENT,120000.0,Not Verified,credit_card,18.13,0.0,0.0,14.0,0.0,9240.0,84.0,30.0,0,28
38000.0, 60 months,21.45,1092.29,D,D5,0,MORTGAGE,40000.0,Verified,debt_consolidation,34.08,0.0,0.0,10.0,0.0,15437.0,59.4,20.0,1,20
6550.0, 36 months,12.12,217.93,B,B3,10,OWN,25000.0,Verified,debt_consolidation,7.76,0.0,0.0,5.0,0.0,8919.0,48.5,14.0,0,28
30000.0, 60 months,23.99,862.87,F,F2,0,RENT,100000.0,Verified,debt_consolidation,22.49,0.0,0.0,14.0,0.0,20915.0,61.2,21.0,1,27
10500.0, 60 months,21.0,284.07,E,E2,1,MORTGAGE,54000.0,Verified,debt_consolidation,33.18,0.0,0.0,19.0,0.0,13951.0,49.8,48.0,1,27
7200.0, 36 months,14.49,247.8,C,C4,0,RENT,32000.0,Not Verified,other,16.88,0.0,2.0,14.0,1.0,5424.0,29.5,34.0,1,31
35000.0, 60 months,17.57,880.61,D,D2,10,MORTGAGE,90000.0,Verified,debt_consolidation,18.62,1.0,2.0,6.0,0.0,21247.0,92.0,27.0,1,25
20000.0, 36 months,13.66,680.26,C,C3,0,MORTGAGE,70000.0,Verified,home_improvement,28.49,0.0,0.0,16.0,0.0,14784.0,91.3,59.0,0,24
24000.0, 36 months,5.32,722.76,A,A1,7,MORTGAGE,150000.0,Not Verified,credit_card,10.82,0.0,0.0,20.0,0.0,23225.0,31.3,32.0,0,54
6000.0, 36 months,9.44,192.03,B,B1,0,OWN,19200.0,Verified,home_improvement,31.94,0.0,0.0,5.0,0.0,9321.0,87.1,8.0,0,27
5000.0, 36 months,12.12,166.36,B,B3,1,RENT,30000.0,Not Verified,medical,1.24,0.0,0.0,4.0,0.0,597.0,18.1,11.0,0,21
25000.0, 36 months,8.19,785.61,A,A5,7,MORTGAGE,102000.0,Source Verified,debt_consolidation,7.95,0.0,0.0,8.0,0.0,20287.0,68.1,30.0,0,25
18500.0, 36 months,14.49,636.7,C,C4,10,RENT,68000.0,Not Verified,debt_consolidation,22.56,0.0,0.0,8.0,0.0,16975.0,79.0,26.0,1,35
21000.0, 36 months,12.88,706.36,C,C2,0,RENT,150000.0,Verified,debt_consolidation,6.72,0.0,0.0,7.0,0.0,20730.0,67.0,14.0,1,19
18000.0, 60 months,14.33,421.92,C,C1,10,MORTGAGE,156330.0,Source Verified,debt_consolidation,2.94,0.0,0.0,7.0,0.0,4917.0,92.8,26.0,0,33
24000.0, 36 months,9.16,764.99,B,B2,6,MORTGAGE,82000.0,Not Verified,debt_consolidation,22.71,0.0,0.0,11.0,1.0,9822.0,37.6,29.0,1,23
10000.0, 36 months,10.75,326.21,B,B4,6,RENT,140000.0,Source Verified,debt_consolidation,9.53,0.0,1.0,8.0,1.0,17538.0,86.4,16.0,1,18
15000.0, 36 months,12.39,501.02,C,C1,5,MORTGAGE,75000.0,Source Verified,credit_card,28.26,0.0,0.0,21.0,0.0,16483.0,65.4,60.0,1,23
30000.0, 36 months,11.99,996.29,C,C1,0,RENT,77500.0,Source Verified,credit_card,27.16,0.0,0.0,18.0,0.0,33996.0,78.5,24.0,1,24
31975.0, 60 months,30.84,1051.06,G,G2,10,MORTGAGE,100000.0,Verified,other,14.87,0.0,0.0,4.0,0.0,9598.0,91.4,8.0,0,23
7000.0, 36 months,22.91,270.64,E,E1,4,OWN,135000.0,Verified,car,32.58,1.0,2.0,16.0,0.0,13899.0,65.9,39.0,1,18
12000.0, 60 months,13.33,275.07,C,C3,0,RENT,29682.0,Verified,credit_card,30.73,0.0,1.0,7.0,0.0,10738.0,87.3,34.0,1,22
16400.0, 36 months,16.02,576.74,C,C5,3,MORTGAGE,156330.0,Not Verified,debt_consolidation,22.83,0.0,2.0,9.0,0.0,33873.0,56.7,23.0,0,26
18000.0, 60 months,15.59,433.82,C,C5,9,MORTGAGE,88400.0,Source Verified,debt_consolidation,18.75,0.0,2.0,26.0,0.0,32782.0,68.7,38.0,1,44
12000.0, 36 months,7.62,373.94,A,A3,10,MORTGAGE,96000.0,Not Verified,debt_consolidation,8.28,0.0,2.0,10.0,0.0,16726.0,55.6,32.0,0,35
4000.0, 36 months,16.46,141.54,C,C5,8,MORTGAGE,120000.0,Source Verified,debt_consolidation,10.15,1.0,0.0,13.0,1.0,7123.0,29.9,40.0,0,21
13000.0, 36 months,9.75,417.95,B,B3,8,MORTGAGE,75000.0,Source Verified,credit_card,13.46,0.0,0.0,13.0,1.0,13409.0,44.8,37.0,0,39
32150.0, 60 months,27.31,987.68,G,G2,3,OWN,67000.0,Source Verified,debt_consolidation,26.58,0.0,0.0,10.0,2.0,40474.875,52.1,15.0,1,34
16000.0, 60 months,14.99,380.56,C,C5,1,MORTGAGE,51000.0,Source Verified,credit_card,33.53,0.0,4.0,12.0,1.0,8942.0,34.4,39.0,1,32
11675.0, 36 months,7.07,360.87,A,A2,10,MORTGAGE,65548.0,Not Verified,debt_consolidation,22.98,0.0,0.0,10.0,0.0,10071.0,32.7,15.0,0,21
10000.0, 36 months,14.09,342.22,B,B5,6,RENT,29000.0,Not Verified,debt_consolidation,16.92,0.0,0.0,7.0,0.0,14761.0,75.7,24.0,0,30
8000.0, 36 months,12.69,268.36,C,C2,10,RENT,61000.0,Source Verified,debt_consolidation,14.08,0.0,2.0,10.0,0.0,10940.0,68.8,16.0,1,22
11500.0, 60 months,18.99,298.26,E,E3,5,RENT,36000.0,Verified,debt_consolidation,31.33,0.0,0.0,8.0,0.0,8017.0,47.2,12.0,1,17
2800.0, 36 months,22.99,108.38,F,F2,10,RENT,50000.0,Verified,debt_consolidation,29.52,0.0,1.0,6.0,0.0,2264.0,80.9,12.0,1,21
35000.0, 60 months,16.02,851.51,C,C5,4,MORTGAGE,156330.0,Source Verified,debt_consolidation,8.05,0.0,1.0,16.0,1.0,8598.0,25.8,27.0,1,30
4000.0, 36 months,14.99,138.65,C,C5,4,RENT,45000.0,Not Verified,debt_consolidation,19.15,0.0,0.0,11.0,0.0,10469.0,91.8,15.0,0,24
16075.0, 60 months,16.99,399.42,D,D1,8,MORTGAGE,100000.0,Verified,debt_consolidation,24.58,0.0,0.0,15.0,0.0,11986.0,67.7,44.0,1,28
5000.0, 36 months,7.68,155.96,A,A2,5,OWN,30000.0,Verified,debt_consolidation,7.72,0.0,0.0,9.0,0.0,14263.0,21.0,21.0,0,40
14000.0, 60 months,15.05,333.43,C,C4,0,RENT,72000.0,Not Verified,debt_consolidation,13.8,0.0,2.0,3.0,0.0,32185.0,36.2,6.0,1,37
20000.0, 60 months,15.99,486.26,C,C5,2,RENT,97000.0,Not Verified,debt_consolidation,22.43,0.0,3.0,22.0,0.0,26149.0,59.2,30.0,1,24
22000.0, 36 months,13.11,742.44,B,B4,2,RENT,90000.0,Verified,small_business,13.31,0.0,0.0,6.0,0.0,22834.0,73.7,25.0,0,32
7000.0, 36 months,15.05,242.83,C,C4,3,RENT,40000.0,Source Verified,debt_consolidation,14.22,1.0,0.0,6.0,0.0,5059.0,61.0,32.0,1,23
20000.0, 60 months,11.44,439.25,B,B4,10,MORTGAGE,125000.0,Source Verified,credit_card,20.87,0.0,0.0,15.0,0.0,31074.0,51.6,44.0,0,25
35000.0, 60 months,14.65,826.24,C,C5,10,OWN,110000.0,Verified,debt_consolidation,14.35,0.0,2.0,20.0,0.0,40474.875,41.2,39.0,0,39
30000.0, 60 months,30.74,984.29,F,F5,5,MORTGAGE,55000.0,Verified,debt_consolidation,23.72,0.0,0.0,10.0,0.0,16465.0,50.7,27.0,1,17
7125.0, 36 months,22.9,275.44,E,E4,0,RENT,24100.0,Verified,credit_card,25.9,0.0,1.0,18.0,0.0,12577.0,96.7,33.0,1,20
4000.0, 36 months,18.99,146.61,D,D3,0,OWN,25000.0,Source Verified,medical,8.59,0.0,0.0,9.0,0.0,4136.0,47.0,13.0,1,20
